q1,q2,q3,q4,f1,f2,f3,f4,f5,target
0.64,0.61,-0.36,-0.31,546,811,232,257,766,one
0.64,0.61,-0.34,-0.3,532,816,228,258,762,one
0.66,0.63,-0.31,-0.27,528,812,352,251,758,one
0.67,0.64,-0.28,-0.25,523,814,257,255,753,one
0.68,0.66,-0.25,-0.23,526,814,351,251,761,one
0.69,0.67,-0.2,-0.2,536,802,291,248,770,one
0.7,0.68,-0.16,-0.17,545,807,362,248,775,one
0.7,0.69,-0.12,-0.15,543,802,351,250,787,one
0.71,0.69,-0.08,-0.13,541,800,321,244,796,one
0.71,0.69,-0.05,-0.1,529,803,317,248,817,one
0.71,0.7,-0.02,-0.08,552,804,314,247,819,one
0.71,0.7,0.02,-0.06,538,803,221,248,829,one
0.71,0.7,0.05,-0.05,531,797,221,244,814,one
0.71,0.7,0.08,-0.03,514,800,224,248,814,one
0.71,0.69,0.12,-0.01,519,803,215,243,801,one
0.71,0.69,0.14,0.01,500,805,217,242,795,one
0.7,0.69,0.18,0.03,482,803,218,241,782,one
0.69,0.69,0.2,0.05,493,808,221,237,803,one
0.69,0.68,0.24,0.08,489,805,228,241,796,one
0.68,0.68,0.27,0.1,492,815,241,242,801,one
0.67,0.67,0.3,0.12,490,807,234,241,791,one
0.66,0.66,0.33,0.14,446,817,235,239,796,one
0.65,0.65,0.35,0.16,456,816,218,239,785,one
0.65,0.64,0.37,0.17,444,814,371,243,787,one
0.64,0.63,0.4,0.19,475,812,262,248,783,one
0.63,0.62,0.43,0.21,481,815,305,235,811,one
0.62,0.61,0.44,0.22,469,814,271,239,812,one
0.62,0.6,0.46,0.23,484,811,231,237,801,one
0.61,0.59,0.46,0.24,496,807,222,242,804,one
0.61,0.59,0.47,0.24,528,808,221,234,803,one
0.61,0.59,0.47,0.25,532,821,218,237,817,one
0.61,0.58,0.47,0.25,580,808,218,237,808,one
0.61,0.58,0.48,0.26,580,817,218,239,819,one
0.61,0.57,0.48,0.26,568,822,217,232,806,one
0.62,0.57,0.47,0.26,536,812,215,235,796,one
0.62,0.58,0.47,0.26,547,809,217,233,788,one
0.62,0.58,0.46,0.25,534,810,215,223,782,one
0.63,0.58,0.46,0.25,528,809,217,229,777,one
0.63,0.59,0.45,0.24,529,809,218,225,766,one
0.63,0.59,0.45,0.23,534,812,218,226,766,one
0.63,0.6,0.44,0.22,530,809,214,228,756,one
0.64,0.6,0.42,0.21,522,808,217,221,767,one
0.65,0.62,0.4,0.19,527,808,220,219,756,one
0.66,0.63,0.36,0.16,543,802,221,228,774,one
0.69,0.66,0.29,0.1,539,811,224,229,779,one
0.7,0.67,0.22,0.04,530,814,255,229,779,one
0.71,0.68,0.17,0,519,818,328,230,783,one
0.71,0.69,0.14,-0.03,493,811,227,235,790,one
0.7,0.7,0.09,-0.08,465,801,272,234,793,one
0.69,0.71,0.03,-0.13,468,797,211,241,820,one
0.67,0.72,-0.05,-0.19,461,805,218,239,809,one
0.64,0.72,-0.11,-0.23,471,818,230,239,812,one
0.63,0.71,-0.15,-0.26,471,815,235,241,809,one
0.61,0.7,-0.21,-0.3,472,810,215,239,809,one
0.59,0.68,-0.26,-0.34,465,810,244,247,791,one
0.56,0.65,-0.32,-0.39,472,817,260,256,798,one
0.53,0.61,-0.39,-0.44,475,809,227,261,800,one
0.51,0.58,-0.43,-0.47,471,804,234,266,775,one
0.5,0.56,-0.45,-0.49,483,800,238,262,775,one
0.51,0.55,-0.46,-0.49,488,798,238,284,793,one
0.51,0.53,-0.46,-0.49,529,796,237,291,806,one
0.53,0.52,-0.46,-0.49,539,796,235,301,835,one
0.55,0.5,-0.46,-0.48,532,801,251,307,835,one
0.56,0.5,-0.46,-0.47,554,802,277,314,851,one
0.56,0.51,-0.47,-0.46,556,817,268,323,841,one
0.56,0.52,-0.47,-0.44,543,809,314,326,854,one
0.56,0.54,-0.47,-0.43,530,814,290,332,841,one
0.56,0.54,-0.47,-0.41,536,817,267,330,832,one
0.56,0.55,-0.47,-0.4,528,815,252,338,830,one
0.57,0.56,-0.47,-0.39,534,823,242,342,825,one
0.57,0.56,-0.47,-0.37,521,853,241,338,811,one
0.58,0.57,-0.46,-0.36,528,836,235,324,819,one
0.58,0.58,-0.45,-0.35,538,840,264,333,830,one
0.59,0.58,-0.44,-0.35,529,831,254,326,822,one
0.59,0.59,-0.42,-0.35,518,832,267,319,806,one
0.6,0.6,-0.41,-0.34,514,823,271,316,800,one
0.6,0.61,-0.4,-0.34,523,829,225,307,804,one
0.6,0.62,-0.39,-0.33,518,825,222,312,801,one
0.61,0.62,-0.37,-0.31,513,828,225,308,788,one
0.62,0.63,-0.36,-0.3,507,818,208,306,790,one
0.62,0.64,-0.35,-0.29,507,815,210,298,782,one
0.62,0.64,-0.35,-0.28,527,822,205,294,774,one
0.62,0.65,-0.35,-0.27,515,818,212,297,775,one
0.61,0.65,-0.36,-0.27,504,816,212,307,783,one
0.6,0.66,-0.36,-0.27,538,821,232,328,827,one
0.6,0.65,-0.38,-0.28,557,832,301,328,798,one
0.59,0.66,-0.38,-0.28,625,839,268,315,801,one
0.59,0.66,-0.37,-0.28,627,831,297,308,795,one
0.58,0.67,-0.37,-0.27,621,830,218,303,790,one
0.58,0.68,-0.37,-0.27,607,822,232,296,783,one
0.57,0.69,-0.36,-0.26,617,814,230,296,774,one
0.56,0.7,-0.36,-0.26,610,811,231,293,780,one
0.56,0.71,-0.35,-0.25,542,810,235,292,785,one
0.55,0.72,-0.35,-0.24,529,816,217,293,791,one
0.54,0.73,-0.35,-0.24,520,819,242,291,783,one
0.53,0.74,-0.34,-0.24,515,817,230,293,793,one
0.53,0.74,-0.34,-0.23,517,810,230,288,796,one
0.53,0.75,-0.33,-0.23,504,803,224,288,782,one
0.53,0.76,-0.31,-0.22,506,804,228,282,770,one
0.54,0.76,-0.3,-0.21,516,802,240,284,774,one
0.54,0.76,-0.28,-0.21,505,815,232,276,775,one
0.55,0.77,-0.27,-0.21,494,812,240,270,767,one
0.55,0.77,-0.26,-0.2,495,809,228,267,762,one
0.55,0.77,-0.26,-0.2,491,811,230,264,766,one
0.55,0.77,-0.26,-0.2,496,811,231,269,758,one
0.55,0.77,-0.25,-0.2,482,824,230,260,761,one
0.55,0.77,-0.25,-0.2,494,832,235,264,753,one
0.55,0.77,-0.26,-0.2,497,870,232,261,772,one
0.55,0.77,-0.26,-0.2,501,849,234,258,766,one
0.55,0.77,-0.26,-0.2,491,844,228,262,762,one
0.56,0.77,-0.24,-0.19,491,837,228,260,751,one
0.56,0.78,-0.2,-0.16,488,829,190,262,758,one
0.57,0.78,-0.19,-0.16,480,826,201,260,743,one
0.57,0.79,-0.18,-0.15,476,817,201,261,743,one
0.58,0.79,-0.14,-0.13,467,816,227,262,751,one
0.6,0.79,-0.08,-0.1,479,821,205,261,754,one
0.61,0.79,0.01,-0.06,470,815,198,258,764,one
0.61,0.79,0.07,-0.02,482,809,198,255,774,one
0.61,0.78,0.13,0,465,808,221,242,762,one
0.61,0.77,0.16,0.02,473,811,205,247,762,one
0.61,0.76,0.21,0.04,475,808,215,242,767,one
0.61,0.75,0.24,0.06,459,812,201,238,770,one
0.61,0.74,0.27,0.08,467,818,211,238,782,one
0.6,0.73,0.31,0.1,471,814,250,243,769,one
0.6,0.71,0.35,0.13,467,812,194,244,787,one
0.58,0.69,0.4,0.15,476,818,191,244,803,one
0.58,0.68,0.42,0.16,451,811,197,239,790,one
0.58,0.68,0.42,0.16,434,808,198,241,785,one
0.58,0.68,0.42,0.15,431,805,201,246,767,one
0.59,0.68,0.41,0.14,420,805,195,239,756,one
0.59,0.69,0.4,0.13,421,801,194,238,764,one
0.59,0.69,0.39,0.13,422,803,195,233,766,one
0.6,0.69,0.39,0.13,413,798,198,233,767,one
0.6,0.7,0.38,0.12,413,804,198,234,759,one
0.6,0.7,0.37,0.12,414,802,192,228,767,one
0.6,0.7,0.36,0.11,411,802,188,225,756,one
0.6,0.7,0.36,0.11,404,802,187,228,748,one
0.61,0.71,0.35,0.11,407,803,192,228,756,one
0.61,0.71,0.34,0.1,404,801,191,228,751,one
0.61,0.71,0.34,0.1,401,809,194,225,754,one
0.61,0.71,0.33,0.1,396,805,187,226,761,one
0.61,0.72,0.33,0.1,393,800,187,225,764,one
0.61,0.72,0.32,0.09,392,800,190,225,754,one
0.61,0.72,0.32,0.09,390,796,187,220,758,one
0.61,0.72,0.31,0.09,392,788,184,223,750,one
0.61,0.72,0.31,0.08,391,796,182,216,745,one
0.61,0.72,0.3,0.08,386,794,188,219,735,one
0.62,0.72,0.3,0.08,386,792,190,219,741,one
0.62,0.72,0.3,0.07,390,791,185,219,743,one
0.62,0.73,0.3,0.07,390,791,185,212,748,one
0.62,0.73,0.29,0.07,393,790,185,214,764,one
0.62,0.73,0.29,0.07,388,792,185,217,767,one
0.62,0.73,0.29,0.07,391,790,185,215,753,one
0.62,0.72,0.3,0.07,384,790,184,217,753,one
0.62,0.72,0.3,0.07,385,790,184,216,758,one
0.62,0.72,0.3,0.06,388,796,178,215,766,one
0.63,0.72,0.29,0.06,381,797,178,217,750,one
0.63,0.72,0.29,0.06,383,795,181,219,733,one
0.63,0.72,0.28,0.06,386,789,182,219,740,one
0.63,0.72,0.28,0.06,390,794,184,214,732,one
0.63,0.72,0.27,0.05,403,790,177,216,729,one
0.64,0.72,0.27,0.05,404,791,181,219,724,one
0.64,0.72,0.27,0.05,410,787,180,216,729,one
0.64,0.72,0.26,0.05,410,790,182,214,724,one
0.65,0.71,0.26,0.04,406,788,180,214,727,one
0.65,0.71,0.27,0.04,401,785,180,215,725,one
0.65,0.71,0.27,0.03,397,785,181,216,724,one
0.65,0.71,0.27,0.03,396,790,184,217,724,one
0.65,0.71,0.27,0.02,396,792,182,217,727,one
0.65,0.71,0.27,0.02,392,790,182,219,727,one
0.65,0.71,0.27,0.01,393,787,180,216,725,one
0.65,0.71,0.27,0.01,392,792,181,217,724,one
0.65,0.71,0.28,0,388,791,180,219,719,one
0.65,0.71,0.28,0,396,795,178,217,727,one
0.65,0.71,0.28,0,396,792,181,217,722,one
0.65,0.71,0.27,0,395,791,181,215,720,one
0.65,0.71,0.27,0,393,789,181,212,719,one
0.67,0.68,-0.04,-0.3,348,821,952,121,696,two
0.67,0.68,-0.04,-0.3,354,825,950,117,695,two
0.67,0.68,-0.04,-0.3,353,822,952,120,696,two
0.67,0.68,-0.04,-0.29,356,812,952,117,691,two
0.67,0.68,-0.03,-0.29,357,811,947,114,704,two
0.67,0.68,-0.03,-0.29,356,818,952,116,709,two
0.67,0.69,-0.02,-0.29,352,824,954,117,704,two
0.67,0.69,0,-0.28,352,822,944,115,704,two
0.67,0.69,0.01,-0.27,351,818,955,114,703,two
0.67,0.69,0.03,-0.26,347,815,954,116,695,two
0.67,0.69,0.05,-0.24,348,815,951,115,700,two
0.68,0.7,0.06,-0.24,345,818,952,115,693,two
0.67,0.7,0.07,-0.23,342,816,950,116,693,two
0.67,0.7,0.08,-0.22,343,816,954,115,698,two
0.67,0.71,0.09,-0.21,353,817,954,115,700,two
0.66,0.71,0.1,-0.21,354,811,954,116,706,two
0.66,0.71,0.11,-0.2,357,805,950,115,708,two
0.66,0.72,0.11,-0.19,350,804,967,114,709,two
0.66,0.72,0.11,-0.19,353,810,971,110,714,two
0.66,0.72,0.11,-0.18,353,804,955,116,711,two
0.65,0.73,0.11,-0.18,342,809,967,115,708,two
0.65,0.73,0.1,-0.18,347,808,975,120,711,two
0.65,0.73,0.09,-0.18,355,810,974,117,701,two
0.65,0.73,0.09,-0.18,361,808,965,115,712,two
0.65,0.74,0.08,-0.18,360,811,967,112,701,two
0.64,0.74,0.07,-0.19,358,812,971,112,703,two
0.64,0.74,0.06,-0.19,358,811,971,117,704,two
0.64,0.74,0.06,-0.19,359,815,972,114,703,two
0.64,0.74,0.05,-0.2,363,808,972,120,704,two
0.65,0.73,0.05,-0.2,367,815,971,117,712,two
0.65,0.73,0.05,-0.2,372,812,962,117,714,two
0.66,0.73,0.04,-0.21,367,816,951,117,716,two
0.66,0.72,0.04,-0.21,369,816,951,119,722,two
0.66,0.72,0.04,-0.22,358,815,942,119,722,two
0.66,0.72,0.04,-0.22,352,811,952,116,711,two
0.65,0.72,0.04,-0.23,352,812,945,114,724,two
0.66,0.72,0.05,-0.23,350,807,945,115,714,two
0.66,0.71,0.05,-0.24,345,809,940,119,717,two
0.65,0.72,0.05,-0.24,343,805,952,120,714,two
0.65,0.72,0.05,-0.25,340,807,951,119,712,two
0.65,0.72,0.04,-0.25,339,802,950,119,724,two
0.65,0.72,0.04,-0.25,341,798,947,121,724,two
0.65,0.72,0.04,-0.24,342,808,941,121,720,two
0.65,0.72,0.04,-0.24,343,801,947,124,714,two
0.65,0.72,0.04,-0.24,344,801,947,129,711,two
0.65,0.72,0.04,-0.24,340,803,948,132,709,two
0.65,0.72,0.04,-0.24,341,807,944,126,708,two
0.64,0.73,0.04,-0.24,342,803,951,132,704,two
0.64,0.73,0.04,-0.24,343,803,948,129,706,two
0.64,0.73,0.05,-0.23,345,795,947,130,701,two
0.64,0.73,0.05,-0.23,338,800,952,137,695,two
0.65,0.73,0.05,-0.23,338,798,972,137,690,two
0.65,0.73,0.05,-0.23,335,797,975,142,701,two
0.65,0.72,0.05,-0.23,338,797,974,143,700,two
0.65,0.72,0.05,-0.23,340,801,977,144,712,two
0.65,0.72,0.05,-0.23,333,802,980,148,698,two
0.65,0.72,0.05,-0.23,336,797,990,147,703,two
0.65,0.72,0.05,-0.23,334,804,984,152,706,two
0.65,0.72,0.05,-0.23,336,815,977,147,706,two
0.65,0.72,0.05,-0.23,341,818,987,147,703,two
0.65,0.72,0.05,-0.23,340,830,984,148,703,two
0.66,0.72,0.05,-0.23,340,826,987,155,700,two
0.66,0.71,0.05,-0.24,342,819,982,151,704,two
0.66,0.71,0.05,-0.24,341,819,985,150,711,two
0.66,0.71,0.05,-0.24,339,815,985,151,708,two
0.66,0.71,0.05,-0.24,343,816,984,150,706,two
0.66,0.71,0.05,-0.24,344,811,992,151,696,two
0.66,0.71,0.05,-0.24,340,814,994,153,698,two
0.65,0.72,0.05,-0.24,340,817,981,153,706,two
0.65,0.72,0.05,-0.24,341,810,980,153,701,two
0.65,0.72,0.05,-0.24,339,816,977,152,698,two
0.65,0.72,0.05,-0.24,336,824,988,150,695,two
0.65,0.72,0.05,-0.24,341,812,981,151,696,two
0.65,0.72,0.04,-0.24,338,814,985,152,693,two
0.65,0.72,0.05,-0.24,336,811,978,153,691,two
0.65,0.72,0.05,-0.24,346,808,975,155,712,two
0.65,0.72,0.05,-0.24,347,807,971,156,712,two
0.65,0.72,0.04,-0.24,345,811,972,153,695,two
0.65,0.72,0.04,-0.24,353,802,970,156,700,two
0.65,0.72,0.04,-0.24,352,803,964,155,698,two
0.65,0.72,0.04,-0.23,348,807,970,157,695,two
0.65,0.72,0.04,-0.23,352,807,961,155,696,two
0.65,0.73,0.04,-0.23,354,809,964,155,691,two
0.64,0.73,0.04,-0.23,347,805,962,152,691,two
0.64,0.73,0.03,-0.23,343,808,957,148,690,two
0.64,0.73,0.04,-0.23,340,811,968,147,693,two
0.64,0.73,0.04,-0.24,340,807,961,146,691,two
0.65,0.73,0.04,-0.24,340,804,974,141,695,two
0.65,0.72,0.04,-0.24,355,797,972,146,691,two
0.65,0.72,0.05,-0.23,364,800,974,144,687,two
0.66,0.72,0.07,-0.21,388,798,971,143,704,two
0.67,0.71,0.09,-0.19,401,795,965,139,725,two
0.68,0.7,0.14,-0.16,409,800,990,137,717,two
0.69,0.69,0.18,-0.14,426,800,958,135,719,two
0.7,0.67,0.21,-0.11,465,795,968,137,719,two
0.7,0.66,0.25,-0.09,497,789,974,135,717,two
0.71,0.64,0.29,-0.06,492,796,972,137,720,two
0.71,0.63,0.33,-0.03,514,785,997,135,717,two
0.7,0.61,0.37,-0.01,527,790,994,134,709,two
0.7,0.59,0.4,0.02,503,792,991,130,716,two
0.7,0.58,0.43,0.04,505,789,985,133,720,two
0.69,0.57,0.45,0.06,516,788,970,129,743,two
0.68,0.55,0.47,0.07,538,789,971,130,741,two
0.67,0.54,0.5,0.09,518,784,970,132,741,two
0.67,0.52,0.52,0.11,523,784,962,132,740,two
0.66,0.51,0.54,0.13,532,783,957,132,741,two
0.65,0.5,0.56,0.14,543,791,957,128,737,two
0.63,0.48,0.58,0.17,535,794,957,129,735,two
0.61,0.46,0.6,0.2,560,794,988,132,730,two
0.59,0.45,0.63,0.25,546,801,975,130,754,two
0.56,0.43,0.65,0.28,545,801,984,132,753,two
0.54,0.41,0.66,0.31,588,810,965,129,766,two
0.52,0.39,0.67,0.34,607,816,981,138,795,two
0.51,0.38,0.68,0.37,638,821,968,141,835,two
0.5,0.37,0.68,0.38,646,829,981,143,851,two
0.5,0.36,0.68,0.4,715,833,982,152,824,two
0.5,0.34,0.68,0.41,798,825,984,152,861,two
0.5,0.34,0.68,0.42,826,825,958,152,867,two
0.5,0.34,0.67,0.42,814,819,968,156,861,two
0.51,0.35,0.67,0.41,808,811,954,160,859,two
0.52,0.37,0.66,0.4,684,810,941,162,853,two
0.52,0.38,0.65,0.39,666,821,948,156,837,two
0.52,0.39,0.65,0.38,654,816,935,156,825,two
0.53,0.41,0.65,0.36,647,818,940,156,817,two
0.53,0.42,0.65,0.35,654,815,940,156,819,two
0.54,0.42,0.64,0.34,613,808,952,155,827,two
0.54,0.43,0.64,0.34,623,816,948,155,833,two
0.55,0.43,0.63,0.33,621,815,958,157,819,two
0.56,0.44,0.62,0.32,597,816,954,157,830,two
0.56,0.45,0.62,0.31,596,821,958,155,822,two
0.57,0.46,0.61,0.3,598,817,960,152,817,two
0.57,0.47,0.61,0.29,590,816,965,151,796,two
0.57,0.48,0.6,0.28,594,812,965,153,812,two
0.57,0.49,0.6,0.27,590,816,964,150,801,two
0.57,0.5,0.59,0.26,611,807,958,147,796,two
0.58,0.51,0.59,0.25,604,810,957,150,795,two
0.59,0.52,0.58,0.24,579,808,967,151,800,two
0.59,0.53,0.57,0.23,571,808,977,152,801,two
0.6,0.54,0.56,0.22,540,815,984,148,816,two
0.6,0.55,0.55,0.2,531,816,985,152,808,two
0.61,0.57,0.53,0.17,532,809,971,152,796,two
0.62,0.59,0.49,0.13,557,824,988,157,772,two
0.63,0.62,0.46,0.1,530,821,991,157,783,two
0.64,0.64,0.43,0.06,505,821,994,162,793,two
0.64,0.67,0.38,0.02,525,814,1000,167,780,two
0.64,0.69,0.34,-0.01,491,821,1000,179,788,two
0.64,0.71,0.3,-0.04,486,819,990,184,777,two
0.64,0.72,0.26,-0.08,469,818,984,191,766,two
0.64,0.73,0.21,-0.11,503,824,977,198,779,two
0.64,0.74,0.17,-0.15,484,821,968,206,793,two
0.63,0.74,0.12,-0.18,471,821,980,217,791,two
0.62,0.75,0.07,-0.22,473,822,975,214,783,two
0.62,0.75,0.01,-0.25,497,817,990,210,779,two
0.61,0.74,-0.04,-0.29,498,809,988,217,783,two
0.6,0.73,-0.09,-0.31,500,808,982,211,767,two
0.59,0.72,-0.13,-0.34,482,816,981,201,782,two
0.57,0.71,-0.18,-0.36,500,819,977,210,766,two
0.56,0.7,-0.22,-0.39,504,824,988,233,809,two
0.55,0.68,-0.25,-0.41,518,812,997,244,782,two
0.54,0.68,-0.28,-0.42,468,809,991,247,795,two
0.53,0.67,-0.29,-0.43,473,811,997,261,817,two
0.52,0.67,-0.29,-0.44,509,805,987,257,824,two
0.52,0.67,-0.28,-0.44,536,818,1000,252,814,two
0.52,0.67,-0.28,-0.45,517,819,1005,248,808,two
0.51,0.68,-0.28,-0.45,533,805,1001,242,809,two
0.51,0.68,-0.27,-0.45,509,807,1000,233,819,two
0.51,0.69,-0.26,-0.44,513,808,1017,232,809,two
0.51,0.69,-0.26,-0.44,480,808,1014,224,798,two
0.51,0.7,-0.25,-0.43,478,809,1028,223,788,two
0.51,0.7,-0.25,-0.43,464,805,1004,217,775,two
0.51,0.7,-0.24,-0.43,461,809,1001,217,762,two
0.52,0.71,-0.23,-0.42,469,815,995,215,774,two
0.52,0.71,-0.22,-0.42,461,819,1002,212,767,two
0.52,0.71,-0.21,-0.41,457,814,1010,220,754,two
0.53,0.72,-0.2,-0.41,444,816,1008,224,758,two
0.53,0.72,-0.19,-0.4,453,828,1020,233,751,two
0.54,0.72,-0.18,-0.4,445,826,1011,233,756,two
0.54,0.73,-0.17,-0.39,444,819,1012,230,751,two
0.54,0.73,-0.17,-0.39,452,817,1015,224,754,two
0.54,0.73,-0.16,-0.38,436,816,1017,225,748,two
0.55,0.73,-0.15,-0.37,429,815,1020,224,746,two
0.55,0.74,-0.14,-0.37,414,819,1020,219,748,two
0.55,0.74,-0.13,-0.36,398,815,1011,219,753,two
0.56,0.74,-0.12,-0.35,392,816,1017,217,740,two
0.56,0.74,-0.1,-0.35,397,825,1015,216,743,two
0.57,0.75,-0.08,-0.34,395,812,1024,215,761,two
0.57,0.75,-0.07,-0.32,403,822,1011,212,754,two
0.58,0.75,-0.05,-0.31,418,816,1024,208,762,two
0.58,0.75,-0.03,-0.3,440,810,1010,203,754,two
0.59,0.76,0,-0.28,422,809,1028,205,758,two
0.6,0.75,0.01,-0.26,432,817,1004,198,764,two
0.61,0.75,0.04,-0.25,456,814,1005,205,758,two
0.62,0.75,0.06,-0.23,469,808,1002,203,774,two
0.62,0.75,0.08,-0.22,477,804,1001,198,769,two
0.63,0.74,0.1,-0.2,511,795,995,197,762,two
0.64,0.73,0.11,-0.19,506,802,1002,194,743,two
0.65,0.73,0.13,-0.17,507,804,991,194,750,two
0.66,0.72,0.16,-0.14,509,801,995,192,730,two
0.67,0.71,0.19,-0.12,506,805,997,192,735,two
0.67,0.7,0.2,-0.11,503,801,1014,191,740,two
0.68,0.7,0.21,-0.1,516,798,1002,188,738,two
0.68,0.69,0.23,-0.08,523,798,998,182,735,two
0.68,0.68,0.25,-0.07,529,794,981,184,737,two
0.69,0.67,0.27,-0.06,479,789,988,184,729,two
0.69,0.67,0.29,-0.04,473,790,981,179,729,two
0.68,0.66,0.32,-0.01,469,788,990,183,732,two
0.68,0.64,0.35,0.02,483,788,988,179,730,two
0.68,0.63,0.38,0.05,492,785,985,178,722,two
0.68,0.61,0.4,0.08,510,778,978,179,717,two
0.68,0.59,0.43,0.12,530,783,980,173,717,two
0.67,0.56,0.46,0.15,527,782,987,174,717,two
0.67,0.54,0.48,0.18,532,788,990,171,714,two
0.66,0.51,0.51,0.22,539,783,978,171,719,two
0.65,0.48,0.53,0.25,529,780,981,174,722,two
0.64,0.46,0.56,0.27,530,783,994,174,719,two
0.62,0.43,0.58,0.3,531,784,997,173,712,two
0.6,0.4,0.61,0.33,516,791,1001,175,703,two
0.58,0.36,0.64,0.35,515,787,981,178,711,two
0.56,0.33,0.66,0.37,509,785,984,173,706,two
0.54,0.31,0.68,0.39,503,783,988,175,719,two
0.51,0.28,0.7,0.4,507,798,994,175,714,two
0.48,0.27,0.72,0.42,504,801,991,171,708,two
0.45,0.25,0.74,0.43,505,803,994,182,711,two
0.42,0.22,0.76,0.44,533,801,984,183,737,two
0.39,0.18,0.78,0.46,592,817,1017,183,772,two
0.36,0.14,0.78,0.49,627,817,992,184,762,two
0.35,0.1,0.79,0.5,609,817,1001,182,748,two
0.34,0.07,0.79,0.5,605,807,997,183,725,two
0.34,0.05,0.8,0.49,605,804,997,179,753,two
0.33,0.04,0.81,0.48,613,810,988,178,737,two
0.32,0.03,0.81,0.48,616,802,987,174,750,two
0.32,0.03,0.81,0.49,640,798,984,175,767,two
0.31,0.02,0.8,0.51,670,802,985,173,751,two
0.31,0.02,0.79,0.52,668,800,985,162,777,two
0.31,0.03,0.79,0.53,664,796,980,160,774,two
0.3,0.03,0.78,0.54,713,796,978,170,770,two
0.3,0.03,0.78,0.55,710,796,987,188,762,two
0.29,0.03,0.78,0.56,709,792,1000,189,774,two
0.3,0.03,0.78,0.55,706,790,991,179,759,two
0.3,0.04,0.79,0.54,679,783,988,173,741,two
0.31,0.05,0.79,0.52,671,783,997,165,740,two
0.32,0.06,0.8,0.51,695,787,987,165,740,two
0.33,0.08,0.79,0.5,672,787,985,164,740,two
0.34,0.09,0.79,0.5,679,797,994,165,759,two
0.36,0.1,0.78,0.5,671,801,1000,164,769,two
0.37,0.11,0.78,0.5,691,809,1002,175,790,two
0.37,0.1,0.77,0.5,700,810,995,189,812,two
0.38,0.1,0.78,0.49,717,818,1005,184,820,two
0.39,0.09,0.78,0.48,644,809,1004,193,806,two
0.39,0.1,0.79,0.46,620,815,1008,182,795,two
0.4,0.11,0.79,0.45,643,812,1017,182,767,two
0.41,0.12,0.79,0.43,619,811,1014,178,759,two
0.41,0.13,0.79,0.43,607,814,1010,179,758,two
0.42,0.14,0.79,0.42,629,819,992,175,770,two
0.43,0.16,0.78,0.42,614,818,1007,171,770,two
0.44,0.17,0.78,0.41,602,815,1001,170,770,two
0.45,0.17,0.78,0.4,591,802,1004,170,775,two
0.45,0.18,0.78,0.39,558,798,998,169,779,two
0.45,0.18,0.79,0.38,555,800,1001,167,783,two
0.45,0.18,0.79,0.38,578,790,1000,169,770,two
0.46,0.19,0.79,0.37,534,790,1002,165,766,two
0.46,0.2,0.78,0.36,525,798,1008,164,761,two
0.47,0.21,0.78,0.36,535,801,1004,164,750,two
0.47,0.22,0.78,0.35,563,789,997,161,751,two
0.48,0.23,0.77,0.35,551,789,1007,158,746,two
0.48,0.24,0.77,0.35,531,794,1012,157,741,two
0.48,0.25,0.77,0.34,541,795,1022,157,743,two
0.49,0.26,0.76,0.33,535,792,1017,156,740,two
0.5,0.27,0.76,0.32,538,797,1011,156,733,two
0.5,0.28,0.76,0.31,532,797,1021,157,740,two
0.5,0.3,0.76,0.3,532,794,1015,153,758,two
0.51,0.31,0.75,0.28,528,795,1017,157,735,two
0.51,0.33,0.74,0.27,514,788,1010,156,746,two
0.52,0.35,0.74,0.26,514,795,1005,153,745,two
0.52,0.36,0.73,0.25,514,797,998,157,762,two
0.53,0.37,0.72,0.24,500,804,1005,152,761,two
0.54,0.39,0.71,0.23,521,802,1005,153,770,two
0.56,0.41,0.69,0.21,507,790,998,158,758,two
0.58,0.43,0.67,0.18,501,794,1004,156,759,two
0.59,0.45,0.65,0.16,521,794,1004,156,766,two
0.59,0.47,0.64,0.15,504,800,990,161,775,two
0.6,0.49,0.62,0.13,506,795,991,158,777,two
0.61,0.51,0.59,0.1,484,798,977,161,774,two
0.63,0.53,0.56,0.07,514,792,985,158,766,two
0.64,0.55,0.53,0.05,527,794,985,165,764,two
0.66,0.57,0.49,0.01,525,802,982,182,785,two
0.67,0.59,0.45,-0.03,536,807,997,189,774,two
0.68,0.62,0.4,-0.08,541,809,997,201,785,two
0.68,0.64,0.35,-0.11,516,807,1007,211,780,two
0.67,0.65,0.31,-0.14,519,809,1027,215,762,two
0.67,0.67,0.27,-0.17,483,804,994,214,770,two
0.67,0.68,0.24,-0.2,484,805,982,211,743,two
0.67,0.68,0.21,-0.22,457,803,984,215,761,two
0.66,0.69,0.17,-0.25,506,812,991,210,780,two
0.66,0.69,0.13,-0.27,461,805,975,220,767,two
0.65,0.69,0.08,-0.3,520,821,988,232,785,two
0.64,0.69,0.03,-0.33,500,817,980,239,814,two
0.64,0.69,0,-0.34,485,824,985,251,791,two
0.63,0.69,-0.03,-0.35,505,832,975,251,770,two
0.63,0.69,-0.06,-0.35,542,829,972,238,764,two
0.62,0.69,-0.08,-0.35,532,829,958,242,745,two
0.63,0.69,-0.09,-0.35,554,824,968,235,740,two
0.63,0.69,-0.1,-0.34,560,823,972,237,738,two
0.63,0.69,-0.1,-0.34,564,826,975,235,712,two
0.64,0.69,-0.1,-0.33,556,824,974,234,712,two
0.64,0.69,-0.1,-0.32,557,821,970,241,711,two
